Lat_S_or_W,Lon_S_or_W,Lat_N_or_E,Lon_N_or_E,YEAR,District,Route,County,Postmile,Descriptn,Back_pk_h,Back_pk_m,Back_AADT,Ahead_pk_h,Ahead_pk_m,Ahead_AADT
35.33317264,-120.7427204,35.33330048,-120.7426715,2014,5,1,SLO,22.653,"ENTRANCE, CUESTA COLLEGE",2100,24300,23100,2000,20800,18500
35.3210293,-120.71662,35.32110903,-120.7165767,2014,5,1,SLO,20.89,"ENTRANCE, CAMP SAN LUIS OBISPO",2000,16200,13300,2100,24200,22400
35.31894425,-120.6955264,35.3190217,-120.6954826,2014,5,1,SLO,19.71,"ENTRANCE, CALIFORNIA MEN'S COLONY",2300,26500,24500,2100,21900,20300
35.29915479,-120.6747082,35.29925872,-120.6746209,2014,5,1,SLO,17.874,HIGHLAND DRIVE,2500,26500,24700,2200,29000,26400
35.29404088,-120.6680468,35.29410724,-120.6678705,2014,5,1,SLO,17.341,"SAN LUIS OBISPO, FOOTHILL BOULEVARD",3000,29500,27400,2500,27500,25400
35.28661252,-120.6635669,35.28667343,-120.6635204,2014,5,1,SLO,16.77,"SAN LUIS OBISPO, NORTH JCT. RTE. 101",1400,11700,7850,2700,30500,28500
35.15095466,-120.6546564,35.150938,-120.6545886,2014,5,1,SLO,L16.543,"PISMO BEACH, SOUTH JCT. RTE. 101",1000,5900,4450,1400,11700,7850
35.13708723,-120.6380908,35.13712999,-120.6380252,2014,5,1,SLO,15.268,"PISMO BEACH, VILLA CREEK",1100,12600,10300,1100,12600,10300
35.40409702,-120.8677337,35.40416157,-120.8675957,2014,5,1,SLO,31.97,"ATASCADERO BEACH, YERBA BUENA STREET",1900,17800,15500,1600,17700,14900
36.64756495,-121.8155869,36.64745555,-121.8153041,2014,5,1,MON,R82.89,"FORT ORD, MAIN ENTRANCE",8100,88000,83000,7900,86000,79000
35.37343222,-120.8514196,35.37355479,-120.8513482,2014,5,1,SLO,29.618,"MORRO BAY, NORTH MORRO BAY",2500,23700,21200,2300,26000,24300
36.24999883,-121.7861484,36.24999883,-121.7861484,2014,5,1,MON,46.595,BIG SUR RIVER BRIDGE,760,6500,4300,760,6500,4300
36.74592584,-121.7715006,36.74565981,-121.7711952,2014,5,1,MON,R90.388,MOLERA/NASHUA ROADS,4800,47000,45000,4800,55000,47000
36.7315354,-121.7835764,36.73131912,-121.7832296,2014,5,1,MON,R89.185,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",4800,51000,45000,4800,47000,45000
36.72538151,-121.7897168,36.72510879,-121.789442,2014,5,1,MON,R88.638,NEPONSET ROAD (DEL MONTE BOULEVARD),4900,47000,42000,4000,49000,45000
36.6966882,-121.8051587,36.69652008,-121.8047536,2014,5,1,MON,R86.481,RESERVATION ROAD,4900,48000,43700,4900,47000,42000
36.66954075,-121.8131524,36.66941266,-121.8128726,2014,5,1,MON,R84.484,"FORT ORD, NORTH ENTRANCE (12TH STREET)",7900,86000,79000,6800,72000,64900
36.62419003,-121.8420917,36.62398786,-121.8420396,2014,5,1,MON,R80.679,ORD VILLAGE,6200,74000,71000,8100,88000,83000
36.61032195,-121.8579251,36.61010095,-121.8578041,2014,5,1,MON,R79.357,"SEASIDE, JCT. RTE. 218",6800,74000,72000,6200,74000,71000
36.60427989,-121.8612653,36.60430807,-121.8609932,2014,5,1,MON,R78.883,"MONTEREY, DEL MONTE AVENUE",5200,65000,58000,6800,75000,72000
36.59521412,-121.8685363,36.59503415,-121.8684166,2014,5,1,MON,R78.119,"MONTEREY, JCT. RTE. 68 EAST",5800,80000,77000,5200,65000,58000
36.59145552,-121.8806469,36.59125778,-121.8804514,2014,5,1,MON,R77.379,"MONTEREY, AGUAJITO ROAD",3950,52000,50000,5800,80000,77000
36.55597196,-121.9111525,36.55597196,-121.9111525,2014,5,1,MON,73.8,"CARMEL, OCEAN AVENUE",3150,35500,33900,3100,47000,42000
36.41675818,-121.9139771,36.41675818,-121.9139771,2014,5,1,MON,62.972,"BIG SUR, GARRAPATA CREEK BRIDGE",580,6500,4900,630,5800,4900
36.67778622,-121.8078825,36.67781225,-121.8074459,2014,5,1,MON,R85.135,SOUTH MARINA,6800,72000,64900,4900,48000,43700
36.58062793,-121.9036728,36.58042487,-121.9035866,2014,5,1,MON,R75.754,"MONTEREY, MUNRAS AVENUE",4250,55000,52000,4050,52000,50000
36.52297764,-121.9264921,36.52297764,-121.9264921,2014,5,1,MON,71.179,SAN JOSE CREEK BRIDGE,1550,14700,14200,1550,14700,14200
36.53940553,-121.9102297,36.53940447,-121.9102306,2014,5,1,MON,72.614,RIO ROAD,1550,14700,14200,1300,14500,14000
36.54342097,-121.90838,36.54342097,-121.90838,2014,5,1,MON,72.921,"CARMEL, CARMEL VALLEY ROAD, SOUTH",1300,14700,14200,3150,35500,33900
36.48805377,-121.9377341,36.48805377,-121.9377341,2014,5,1,MON,68.335,"CARMEL HIGHLANDS, YANKEE POINT DRIVE NORTH",630,5800,4900,920,10400,8100
36.57480362,-121.9124311,36.57462928,-121.9122514,2014,5,1,MON,75.135,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",3300,50000,44900,4250,56000,52000
36.77079763,-121.7654084,36.77080536,-121.7653914,2014,5,1,MON,T92.213,"CASTROVILLE, JCT. RTE. 183",3250,20500,17700,3500,36000,31000
36.58043041,-121.9039717,36.58023944,-121.9038883,2014,5,1,MON,R75.733,MONTEREY SOUTH CITY LIMITS,4250,55000,52000,4250,55000,52000
36.75299962,-121.7664998,36.75300988,-121.7656391,2014,5,1,MON,R90.979,"CASTROVILLE, JCT. RTE. 156 WEST",4800,55000,47000,3250,20500,17700
33.87280824,-118.3956306,33.87282545,-118.3954674,2014,7,1,LA,21.919,"MANHATTAN BEACH, ARTESIA BOULEVARD",3900,49500,47000,3800,48500,46000
33.86477508,-118.3931143,33.86481716,-118.3929641,2014,7,1,LA,21.341,"HERMOSA BEACH, PIER AVENUE/14TH STREET",4150,53000,50000,3750,48000,45500
33.93148782,-118.3962261,33.93148532,-118.3959911,2014,7,1,LA,25.924,"LOS ANGELES, JCT. RTE. 105",5400,64000,62000,9700,115000,110000
33.8625766,-118.3924617,33.86261332,-118.3923311,2014,7,1,LA,21.181,"HERMOSA BEACH, AVIATION BOULEVARD",5100,65000,62000,4150,53000,50000
33.90180444,-118.3962958,33.90182651,-118.3960924,2014,7,1,LA,23.924,"EL SEGUNDO, ROSECRANS AVENUE",5400,67000,64000,5600,68000,65000
33.91636673,-118.3960955,33.91636532,-118.3958661,2014,7,1,LA,24.911,"EL SEGUNDO, EL SEGUNDO BOULEVARD",5200,64000,61000,4800,58000,56000
33.88736799,-118.3960874,33.88737046,-118.395927,2014,7,1,LA,22.9,"MANHATTAN BEACH, MANHATTAN BEACH BLVD",4050,51000,48500,4850,60000,57000
33.94462053,-118.3962853,33.94461012,-118.3961124,2014,7,1,LA,26.904,"LOS ANGELES, LA INTN'L AIRPORT, CENTURY BLVD",9700,115000,110000,7400,87000,84000
33.95156645,-118.3964085,33.9517079,-118.3962377,2014,7,1,LA,27.363,"LOS ANGELES, LA INTN'L AIRPORT, LINCOLN BLVD",7400,87000,84000,3250,41000,37000
33.95977363,-118.4193748,33.9598469,-118.4192456,2014,7,1,LA,29.084,"LOS ANGELES, MANCHESTER AVENUE",3750,46500,42000,5200,63000,56000
33.97593813,-118.4330864,33.97601043,-118.4330069,2014,7,1,LA,30.474,"LOS ANGELES, CULVER BOULEVARD",5100,64000,58000,5300,66000,60000
33.83833474,-118.3854344,33.83833474,-118.3854344,2014,7,1,LA,19.524,"REDONDO BEACH, TORRANCE BOULEVARD",3250,41000,39000,3250,41000,39500
34.01471126,-118.4859279,34.01480936,-118.4860113,2014,7,1,LA,R34.576,"SANTA MONICA, JCT. RTE. 10",3400,46500,43500,5800,66000,63000
33.7898006,-118.1676671,33.78991248,-118.1676672,2014,7,1,LA,5.011,"LONG BEACH, CHERRY AVENUE",3600,37500,36500,3650,38500,37000
33.99040526,-118.4479124,33.99050044,-118.4477933,2014,7,1,LA,31.78,"LOS ANGELES, WASHINGTON BLVD",5500,75000,68000,4100,51000,47500
33.97206803,-118.430417,33.97218528,-118.4302319,2014,7,1,LA,30.163,"LOS ANGELES, JEFFERSON BOULEVARD",5200,63000,56000,5100,64000,58000
33.7911928,-118.2407713,33.79129215,-118.2407841,2014,7,1,LA,9.253,"LOS ANGELES, ALAMEDA STREET",3300,36500,30000,3550,40000,32500
33.75092967,-118.1060326,33.75099223,-118.1059117,2014,7,1,LA,0,LOS ANGELES/ORANGE COUNTY LINE,0,0,0,3950,44500,41000
33.77397955,-118.1210377,33.77412899,-118.1209705,2014,7,1,LA,1.86,"LONG BEACH, BELLFLOWER BOULEVARD",3350,37000,34500,2550,28000,26000
34.01137896,-118.494898,34.01143477,-118.4949047,2014,7,1,LA,35.184,"SANTA MONICA, OCEAN AVENUE",5800,66000,63000,6700,76000,74000
33.99399292,-118.4527771,33.99410645,-118.4527221,2014,7,1,LA,32.166,"LOS ANGELES, JCT. RTE. 187",4100,51000,47500,3450,45000,41500
33.77528003,-118.122814,33.77538789,-118.1226919,2014,7,1,LA,1.973,"LONG BEACH, JCT. RTE. 22",2550,28000,26000,3400,36500,34000
33.78262518,-118.1327247,33.78273268,-118.1326064,2014,7,1,LA,2.751,"LONG BEACH, ANAHEIM STREET",3400,36500,34000,2800,30000,28000
33.78985856,-118.2078726,33.78994579,-118.207878,2014,7,1,LA,7.288,"LONG BEACH, JCT. RTE. 710",4550,49500,40500,4350,47500,39000
33.78982175,-118.2244822,33.78989623,-118.2244792,2014,7,1,LA,8.266,"LONG BEACH, JCT. RTE. 103",3800,41500,34000,3300,36500,30000
33.81856279,-118.3835447,33.81865749,-118.3835029,2014,7,1,LA,18.09,"TORRANCE, PALOS VERDES BOULEVARD",2750,33500,32000,2400,30000,29000
33.79109635,-118.263307,33.7912058,-118.2633188,2014,7,1,LA,10.532,"LOS ANGELES, AVALON BOULEVARD",3550,40000,33000,4350,50000,41000
33.79049998,-118.2821591,33.7906431,-118.2821419,2014,7,1,LA,11.61,"LOS ANGELES, JCT. RTE. 110",4400,51000,41500,4250,57000,55000
33.79094287,-118.2917432,33.79105937,-118.291744,2014,7,1,LA,12.171,"LOS ANGELES, VERMONT AVENUE",4250,57000,55000,4200,55000,53000
33.78983666,-118.2976002,33.78996466,-118.2975955,2014,7,1,LA,12.523,"LOS ANGELES, NORMANDIE AVENUE",4200,55000,53000,3900,50000,48500
33.78941048,-118.3075341,33.78952894,-118.307534,2014,7,1,LA,13.1,"LOS ANGELES, JCT. RTE. 213",3950,50000,49000,5000,63000,61000
33.79198547,-118.3331772,33.79211576,-118.3331149,2014,7,1,LA,14.634,"TORRANCE, CRENSHAW BOULEVARD",4850,59000,58000,3800,44500,43500
33.80498652,-118.3511512,33.80510234,-118.3511057,2014,7,1,LA,16.005,"TORRANCE, JCT. RTE. 107",3350,40000,39000,3700,44500,42500
33.78980302,-118.1892887,33.7899144,-118.1892922,2014,7,1,LA,6.26,"LONG BEACH, LONG BEACH BOULEVARD",3200,33500,32500,3350,35500,34500
34.1976566,-119.1774618,34.1976555,-119.177331,2014,7,1,VEN,18.154,"OXNARD, JCT. RTE. 34",2850,31500,31000,2950,34000,33500
34.19655977,-119.0960877,34.19655977,-119.0960877,2014,7,1,VEN,11.594,WOOD ROAD,1050,9800,8900,1350,12500,11500
34.14672925,-119.1115222,34.14683676,-119.1113979,2014,7,1,VEN,12.785,HUENEME ROAD,1350,12500,11500,1400,12900,12000
34.15378358,-119.1227369,34.15394936,-119.122615,2014,7,1,VEN,13.59,NAUMAN ROAD,1400,12900,12000,1400,12900,12100
34.16626705,-119.1425756,34.16632324,-119.1423171,2014,7,1,VEN,R15.053,"OXNARD, PLEASANT VALLEY ROAD/RICE AVENUE",1400,12900,12100,2050,18700,17800
34.16544362,-119.1441422,34.16559556,-119.1440132,2014,7,1,VEN,15.061,"OXNARD, PLEASANT VALLEY RD(OXNARD BLVD)",2050,18700,17800,1350,14000,13100
34.35097413,-119.4261002,34.35097413,-119.4261002,2014,7,1,VEN,28.48,"LAS CRUCES, JCT. RTE. 101; MOBIL OIL PIER",130,970,610,0,0,0
34.11675902,-119.0854557,34.11686829,-119.0852611,2014,7,1,VEN,10.229,LAS POSAS ROAD,1150,10700,9600,1050,9800,8900
34.19003729,-119.1775058,34.19004177,-119.177366,2014,7,1,VEN,17.626,"OXNARD, SAVIERS ROAD",1750,18200,17700,2800,30500,29500
34.17252984,-119.156541,34.17268592,-119.1564188,2014,7,1,VEN,15.925,"OXNARD, CHANNEL ISLANDS BOULEVARD",1350,14000,13100,1100,11500,10800
34.21906296,-119.1772398,34.21905939,-119.1770331,2014,7,1,VEN,19.621,"OXNARD, GONZALES ROAD",3300,39500,39000,4150,43000,41000
34.22646279,-119.1775299,34.22651621,-119.1773522,2014,7,1,VEN,20.14,"OXNARD, JCT. RTE. 232",4150,43000,41000,3100,32500,30500
34.23990197,-119.1810563,34.23985071,-119.1808191,2014,7,1,VEN,21.075,"OXNARD, JCT. RTE. 101",3100,32500,30500,720,6800,4500
34.34319166,-119.4167003,34.34319166,-119.4167003,2014,7,1,VEN,27.675,"SEACLIFF COLONY, JCT. RTE. 101",720,6800,4500,130,970,610
34.02017487,-118.5066967,34.02028828,-118.5066522,2014,7,1,LA,36.11,"SANTA MONICA, CALIFORNIA AVENUE",6700,76000,74000,7500,84000,79000
33.98463496,-118.4428043,33.98471942,-118.4426619,2014,7,1,LA,31.29,"LOS ANGELES, JCT. RTE. 90",4500,58000,52000,5400,72000,65000
34.17530401,-119.1600373,34.1754691,-119.1599104,2014,7,1,VEN,16.21,"OXNARD, ROSE AVE",1100,11500,10800,1750,18200,17700
34.03515955,-118.6970935,34.03525817,-118.6970827,2014,7,1,LA,47.75,"MALIBU, CIVIC CENTER WAY",5200,51000,43000,4450,43500,36500
34.02815543,-118.5194555,34.02827181,-118.519395,2014,7,1,LA,37.045,"LOS ANGELES, CHAUTAUQUA BOULEVARD",7500,84000,79000,7600,86000,80000
34.03844682,-118.5556622,34.03856924,-118.5556517,2014,7,1,LA,39.326,"LOS ANGELES, SUNSET BOULEVARD",5900,68000,63000,5600,65000,60000
34.18016362,-119.1655821,34.18032045,-119.1654441,2014,7,1,VEN,16.664,"OXNARD, VIA OXNARD BOULEVARD",1750,18200,17700,1750,18200,17700
34.11225318,-119.0818547,34.11238598,-119.0816787,2014,7,1,VEN,9.866,CALLEGUAS CREEK,1150,10700,9600,1150,10700,9600
34.04006283,-118.5793179,34.040144,-118.5793215,2014,7,1,LA,40.769,"JCT. RTE. 27, TOPANGA CANYON BOULEVARD",4900,57000,53000,4750,51000,49000
34.03434649,-118.6851139,34.03444587,-118.6851226,2014,7,1,LA,47.091,"MALIBU, CROSS CREEK ROAD",4150,44500,41500,5200,51000,43000
34.03466092,-118.7033574,34.03478941,-118.7033693,2014,7,1,LA,48.171,"MALIBU, MALIBU CANYON ROAD",4450,43500,36500,3950,38500,32500
34.02146154,-118.8025976,34.02154665,-118.8025736,2014,7,1,LA,54.02,"MALIBU, KANAN DUME ROAD",3400,33000,28000,3600,34500,29500
34.03100904,-118.8435677,34.03110795,-118.8435028,2014,7,1,LA,56.843,"MALIBU, TRANCAS CANYON RD/BROAD BEACH RD",2800,26500,21300,2200,20700,16700
34.03493177,-118.8513564,34.03501583,-118.8513243,2014,7,1,LA,57.391,"MALIBU, LUNITA ROAD",2200,20700,16700,2200,20700,16700
34.04032214,-118.8854688,34.04042179,-118.8854447,2014,7,1,LA,59.401,"MALIBU, ENCINAL CANYON ROAD",1950,18300,14800,1600,15100,12300
34.04141642,-118.8943944,34.04152143,-118.89438,2014,7,1,LA,59.901,"MALIBU, JCT. RTE. 23",1600,15100,12300,1550,14400,11700
34.04505362,-118.9350625,34.04516439,-118.9350861,2014,7,1,LA,62.301,MULHOLLAND HIGHWAY,1450,13700,11200,1550,14400,11800
34.04654673,-118.9446479,34.04665327,-118.9446253,2014,7,1,LA,62.867,LOS ANGELES/VENTURA COUNTY LINE,1550,14400,11800,0,0,0
34.04654673,-118.9446479,34.04665327,-118.9446253,2014,7,1,VEN,0,LOS ANGELES/VENTURA COUNTY LINE,0,0,0,1550,14400,11800
34.03687336,-118.6360305,34.03695698,-118.6360279,2014,7,1,LA,44.121,"MALIBU, LAS FLORES CANYON ROAD",3950,43000,40500,4000,43000,41000
34.06861108,-117.97415,34.06843291,-117.9742936,2014,7,10,LA,32.657,"BALDWIN PARK, FRANCISQUITO AVENUE",14300,229000,219000,13200,213000,203000
34.06859661,-118.1511399,34.06821311,-118.1511242,2014,7,10,LA,22.312,"ALHAMBRA, FREMONT AVENUE",13400,214000,210000,13500,218000,213000
34.06813033,-118.0272213,34.06796807,-118.0273613,2014,7,10,LA,29.545,"EL MONTE, VALLEY BLVD/PECK RD",15400,228000,218000,14500,220000,211000
34.06761163,-117.9817319,34.067482,-117.9818343,2014,7,10,LA,32.218,"BALDWIN PARK, BALDWIN PARK BOULEVARD",14400,232000,222000,14300,229000,219000
34.0660546,-117.9934426,34.06587421,-117.9934643,2014,7,10,LA,31.54,"BALDWIN PARK, BESS AVE/ FRAZIER ST",15600,251000,241000,14400,232000,222000
34.06517867,-118.0001597,34.06497548,-118.0001416,2014,7,10,LA,31.151,"BALDWIN PARK, JCT. RTE. 605",15600,237000,226000,15600,251000,241000
34.0642612,-118.0098293,34.06412808,-118.0101202,2014,7,10,LA,30.581,"EL MONTE, GARVEY AVENUE",14500,220000,211000,15600,237000,226000
34.068878,-118.042323,34.06870896,-118.0423479,2014,7,10,LA,28.673,"EL MONTE, SANTA ANITA AVENUE",15600,232000,221000,15400,228000,218000
34.072757,-118.0538934,34.07226694,-118.0539521,2014,7,10,LA,27.963,"EL MONTE, TEMPLE CITY BLVD/BALDWIN AVE",14500,214000,204000,15600,232000,221000
34.07240456,-118.073014,34.07206267,-118.0730097,2014,7,10,LA,26.857,"EL MONTE, JCT. RTE. 164",13500,222000,218000,14500,214000,204000
34.07229693,-118.0820333,34.07193274,-118.0820268,2014,7,10,LA,26.34,"ROSEMEAD, WALNUT GROVE AVENUE",13700,225000,220000,13500,222000,218000
34.07212922,-118.0996825,34.07173906,-118.0996842,2014,7,10,LA,25.327,"SOUTH SAN GABRIEL, DEL MAR AVENUE",14100,231000,226000,14000,228000,223000
34.07165942,-118.1345749,34.07130175,-118.1345639,2014,7,10,LA,23.326,"ALHAMBRA, ATLANTIC BOULEVARD",13500,218000,213000,13400,216000,212000
34.07020373,-117.9621601,34.07000117,-117.962386,2014,7,10,LA,33.351,"BALDWIN PARK, PUENTE AVENUE",13200,213000,203000,13800,221000,211000
34.07180217,-118.1230845,34.07145004,-118.1230795,2014,7,10,LA,23.985,"ALHAMBRA, GARFIELD AVENUE",13400,216000,212000,13900,224000,220000
34.0653692,-117.806596,34.0650985,-117.8065092,2014,7,10,LA,42.443,"POMONA, JCT. RTES. 57/71",14500,214000,205000,18500,248000,241000
34.07199154,-118.1083301,34.07165345,-118.1083319,2014,7,10,LA,24.831,"MONTEREY PARK, NEW AVENUE",13900,224000,220000,14100,231000,226000
34.36616322,-117.65264,34.36616156,-117.6526126,2014,7,10,LA,48.265,LOS ANGELES/SAN BERNARDINO COUNTY LINE,17800,254000,245000,0,0,0
34.0612795,-118.1651325,34.06111787,-118.1651579,2014,7,10,LA,21.382,"MONTEREY PARK, JCT. RTE. 710",16100,222000,221000,13400,214000,210000
34.07826815,-117.7417229,34.07805054,-117.7418278,2014,7,10,LA,46.405,"POMONA, TOWNE AVENUE",17500,252000,243000,16900,253000,244000
34.10790758,-117.7485998,34.10778176,-117.7485977,2014,7,10,LA,45.726,"POMONA, GAREY AVENUE",16900,238000,231000,17500,252000,243000
34.07122723,-117.7596075,34.0711,-117.7596245,2014,7,10,LA,45.277,"POMONA, WHITE AVENUE",17900,248000,240000,16900,238000,231000
34.08183847,-117.7194164,34.08165149,-117.7194242,2014,7,10,LA,47.737,"POMONA, INDIAN HILL BOULEVARD",16900,253000,244000,17800,254000,245000
34.07289119,-117.7873368,34.07273045,-117.7873556,2014,7,10,LA,43.658,"POMONA, FAIRPLEX DRIVE",18500,248000,241000,18100,247000,241000
34.07223061,-117.9430779,34.07204093,-117.9431891,2014,7,10,LA,34.457,"WEST COVINA, ORANGE/ PACIFIC AVENUES",13800,221000,211000,14200,226000,216000
34.06893057,-117.8396868,34.06876229,-117.8397233,2014,7,10,LA,40.457,VIA VERDE,14600,217000,207000,14500,214000,205000
34.07053251,-117.8648049,34.07033608,-117.8647918,2014,7,10,LA,38.969,"WEST COVINA, HOLT AVENUE",14500,217000,207000,14600,217000,207000
34.07187942,-117.8725417,34.07170479,-117.8725204,2014,7,10,LA,38.509,"WEST COVINA, GRAND AVENUE",15400,233000,222000,14500,217000,207000
34.07197771,-117.8812778,34.07181636,-117.8812625,2014,7,10,LA,38.008,"WEST COVINA, BARRANCA STREET",15000,233000,224000,15400,233000,222000
34.0720742,-117.890473,34.07187776,-117.8904698,2014,7,10,LA,37.48,"WEST COVINA, CITRUS STREET",15200,239000,229000,15000,233000,224000
34.07221677,-117.9075528,34.07204875,-117.907571,2014,7,10,LA,36.5,"WEST COVINA, AZUSA AVENUE",14500,229000,219000,15200,239000,229000
34.07239752,-117.9266983,34.07220675,-117.9267095,2014,7,10,LA,35.402,"WEST COVINA, CALIFORNIA/VINCENT AVENUES",14200,226000,216000,14500,229000,219000
34.07295083,-117.778321,34.07281112,-117.7783746,2014,7,10,LA,44.185,"POMONA, DUDLEY STREET",18100,247000,241000,17900,248000,240000
34.02975532,-118.403366,34.02958494,-118.4035159,2014,7,10,LA,R7.207,"LOS ANGELES, NATIONAL BOULEVARD",15700,246000,244000,17200,261000,259000
33.79094287,-118.2917432,33.79105937,-118.291744,2014,7,10,LA,R13.803,"LOS ANGELES, VERMONT AVENUE",22700,346000,329000,23100,352000,332000
33.78983666,-118.2976002,33.78996466,-118.2975955,2014,7,10,LA,R13.303,"LOS ANGELES, NORMANDIE AVENUE",22500,342000,323000,22700,346000,329000
34.09076967,-118.3093669,34.09076967,-118.3093668,2014,7,10,LA,R12.82,"LOS ANGELES, WESTERN AVENUE",21900,331000,313000,22500,342000,323000
34.03680306,-118.3176962,34.03663068,-118.3176929,2014,7,10,LA,R12.319,"LOS ANGELES, ARLINGTON AVENUE",21700,306000,301000,21900,331000,313000
34.03515537,-118.3337035,34.03495052,-118.3337783,2014,7,10,LA,R11.391,"LOS ANGELES, CRENSHAW BOULEVARD",20800,287000,278000,21700,306000,301000
34.03436483,-118.3504105,34.03418702,-118.3504884,2014,7,10,LA,R10.43,"LOS ANGELES, LA BREA AVENUE",19100,271000,266000,20800,287000,278000
34.03717505,-118.284286,34.03704053,-118.2839955,2014,7,10,LA,14.25,"LOS ANGELES, HOOVER STREET",23100,352000,332000,23100,348000,328000
34.03055219,-118.3916449,34.03040465,-118.3915669,2014,7,10,LA,R7.915,"LOS ANGELES, ROBERTSON BOULEVARD",17200,261000,259000,17400,257000,255000
34.03191085,-118.4171572,34.03165946,-118.4169696,2014,7,10,LA,R6.402,"LOS ANGELES, OVERLAND AVENUE",18000,251000,247000,15700,246000,244000
34.046968,-118.446669,34.046968,-118.4466685,2014,7,10,LA,R5.454,"LOS ANGELES, JCT. RTE. 405",16800,242000,235000,18000,251000,247000
34.02784449,-118.4539483,34.02767003,-118.454282,2014,7,10,LA,R4.242,"SANTA MONICA, CENTINELA AVE/PICO BLVD",14200,192000,187000,14200,199000,193000
34.02399731,-118.4715031,34.02387696,-118.471351,2014,7,10,LA,R3.21,"SANTA MONICA, CLOVERFIELD BOULEVARD",11300,153000,148000,14200,192000,187000
34.014893,-118.485948,34.01475,-118.485784,2014,7,10,LA,R2.155,"SANTA MONICA, JCT. RTE. 1",0,0,0,11300,153000,148000
34.05630646,-118.1832065,34.05602803,-118.1830999,2014,7,10,LA,20.222,CITY TERRACE DRIVE,16900,232000,232000,16100,222000,221000
34.07219921,-118.0907953,34.07182821,-118.0907877,2014,7,10,LA,25.837,"ROSEMEAD, SAN GABRIEL BOULEVARD",14000,228000,223000,13700,225000,220000
33.99399292,-118.4527771,33.99410645,-118.4527221,2014,7,10,LA,R8.965,"LOS ANGELES, JCT. RTE. 187",17400,257000,255000,19100,271000,266000
34.07218401,-118.1017582,34.07169943,-118.1017558,2014,7,10,LA,25.208,"ALHAMBRA, DEL MAR AVENUE",2950,28500,25000,2250,25000,22100
34.0546041,-118.2027571,34.0543485,-118.202789,2014,7,10,LA,19.072,"LOS ANGELES, SOTO STREET",15400,212000,210000,16900,232000,232000
33.4641592,-117.6839853,33.4642514,-117.6839776,2014,7,10,LA,19.071,BREAK IN ROUTE,0,0,0,0,0,0
34.04054117,-118.4633413,34.04054094,-118.4633409,2014,7,10,LA,R4.51,"LOS ANGELES, BUNDY DRIVE",14200,199000,193000,16800,242000,235000
33.79049998,-118.2821591,33.7906431,-118.2821419,2014,7,10,LA,14.836,"LOS ANGELES, JCT. RTE. 110",23100,348000,328000,19200,258000,251000
34.07166223,-118.0501565,34.07137952,-118.050189,2014,7,10,LA,28.19,"EL MONTE, CONNECT TO SAN BERNARDINO FWY",2250,25000,22100,70,770,680
34.06136226,-118.1645825,34.06117507,-118.1645985,2014,7,10,LA,21.415,"ALHAMBRA, JCT. RTE. 710",1100,10700,9600,2950,28500,25000
34.10257421,-118.2500807,34.102557,-118.249831,2014,7,10,LA,18.41,"LOS ANGELES, JCT. RTE. 5",1150,12000,10700,1100,10700,9600
34.02845114,-118.2299568,34.02827611,-118.2299591,2014,7,10,LA,17.71,"LOS ANGELES, SANTA FE AVENUE",22700,298000,288000,24200,316000,305000
34.02392069,-118.2416879,34.0237315,-118.2417503,2014,7,10,LA,16.968,"LOS ANGELES, BEGIN BUSWAY AT ALAMEDA STREET",0,0,0,810,7500,7000
33.4641592,-117.6839853,33.4642514,-117.6839776,2014,7,10,LA,18.395,BREAK IN ROUTE,0,0,0,0,0,0
34.09078598,-118.3065832,34.090786,-118.30658,2014,7,10,LA,18.394,"LOS ANGELES, JCT. RTE. 101",24200,316000,305000,0,0,0
34.03118814,-118.2595631,34.03104206,-118.2597361,2014,7,10,LA,15.8,"LOS ANGELES, LOS ANGELES STREET",19200,258000,251000,19600,262000,254000
34.02716383,-118.2334071,34.02707286,-118.233217,2014,7,10,LA,17.5,"LOS ANGELES, JCT. RTE. 101",810,7500,7000,1150,12000,10700
34.02689899,-118.2508346,34.02672761,-118.2509647,2014,7,10,LA,16.38,"LOS ANGELES, SAN PEDRO ST/CENTRAL AVE",19600,262000,254000,21900,290000,281000
34.06904077,-118.0433441,34.06886471,-118.0433679,2014,7,10,LA,28.613,"EL MONTE BUS STA/SANTA ANITA , END OF BUSWAY",70,770,680,0,0,0
33.7911928,-118.2407713,33.79129215,-118.2407841,2014,7,10,LA,17.35,"LOS ANGELES, ALAMEDA STREET",21900,290000,281000,22700,298000,288000
